program_normalized_name	institution_code	program_code	year	cutoff	capacity	notes
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1090171	2023	22.449		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1090171	2022	22.916		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1107171	2023	22.449		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1107171	2022	22.916		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1162171	2023	22.449		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1162171	2022	22.916		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1244171	2023	22.449		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1244171	2022	22.916		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1279171	2023	22.449		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1279171	2022	22.916		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1495171	2023	22.449		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1495171	2022	22.916		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1555171	2023	22.449		
BACHELOR OF ARTS (COMMUNITY DEVELOPMENT)		1555171	2022	22.916		
BACHELOR OF SCIENCE IN BIOMEDICAL SCIENCE		1162172	2023	15.864		
BACHELOR OF SCIENCE IN BIOMEDICAL SCIENCE		1162172	2022	24.665		
BACHELOR OF SCIENCE (AGROFORESTRY & RURAL DEVELOPMENT)		1114175	2023	15.864		
BACHELOR OF SCIENCE (AGROFORESTRY & RURAL DEVELOPMENT)		1114175	2022	17.043		
BACHELOR OF SCIENCE (AGROFORESTRY & RURAL DEVELOPMENT)		1118175	2023	15.864		
BACHELOR OF SCIENCE (AGROFORESTRY & RURAL DEVELOPMENT)		1118175	2022	17.043		
BACHELOR OF CONSTRUCTION MANAGEMENT		1249176	2023	32.379		
BACHELOR OF CONSTRUCTION MANAGEMENT		1249176	2022	37.78		
BACHELOR OF CONSTRUCTION MANAGEMENT		1263176	2023	30.243		
BACHELOR OF CONSTRUCTION MANAGEMENT		1263176	2022	37.326		
BACHELOR OF BROADCAST JOURNALISM		1063177	2023	24.24		
BACHELOR OF BROADCAST JOURNALISM		1063177	2022	30.15		
BACHELOR OF ARTS (DRAMA AND THEATRE STUDIES, WITH IT)		1229179	2023	22.449		
BACHELOR OF ARTS (DRAMA AND THEATRE STUDIES, WITH IT)		1229179	2022	22.916		
BACHELOR OF ARTS (DRAMA AND THEATRE STUDIES, WITH IT)		1111179	2023	23.977		
BACHELOR OF ARTS (DRAMA AND THEATRE STUDIES, WITH IT)		1111179	2022	30.14		
BACHELOR OF ARTS (DRAMA AND THEATRE STUDIES, WITH IT)		1103179	2023	22.449		
BACHELOR OF ARTS (DRAMA AND THEATRE STUDIES, WITH IT)		1103179	2022	22.916		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1087180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1087180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1176180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1176180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1229180	2023	23.303		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1229180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1515180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1515180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1082180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1082180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1103180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1103180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1108180	2023	22.789		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1108180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1111180	2023	27.337		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1111180	2022	24.922		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1117180	2023	23.231		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1117180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1196180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1196180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1263180	2023	23.552		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1263180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1495180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1495180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		3890180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		3890180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1170180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1170180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1470180	2023	24.469		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1470180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1685180	2023	24.541		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1685180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1053180	2023	23.906		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1053180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1119180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1119180	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1570180	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT)		1570180	2022	22.358		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1063181	2023	29.885		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1063181	2022	32.201		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1082181	2023	28.014		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1082181	2022	30.615		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1108181	2023	23.688		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1108181	2022	29.587		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1263181	2023	29.254		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1263181	2022	34.056		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1105181	2023	29.127		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1105181	2022	32.408		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1685181	2023	23.425		
BACHELOR OF JOURNALISM & MASS COMMUNICATION		1685181	2022	27.648		
BACHELOR OF COMMUNICATION & JOURNALISM		1165182	2023	26.116		
BACHELOR OF COMMUNICATION & JOURNALISM		1165182	2022	29.901		
BACHELOR OF COMMUNICATION & JOURNALISM		1240182	2023	26.222		
BACHELOR OF COMMUNICATION & JOURNALISM		1240182	2022	30.372		
BACHELOR OF COMMUNICATION & JOURNALISM		1073182	2023	24.367		
BACHELOR OF COMMUNICATION & JOURNALISM		1073182	2022	27.901		
BACHELOR OF COMMUNICATION & JOURNALISM		1077182	2023	22.449		
BACHELOR OF COMMUNICATION & JOURNALISM		1077182	2022	22.916		
BACHELOR OF COMMUNICATION & JOURNALISM		1253182	2023	30.2		
BACHELOR OF COMMUNICATION & JOURNALISM		1253182	2022	31.074		
BACHELOR OF JOURNALISM		1164183	2023	29.043		
BACHELOR OF JOURNALISM		1164183	2022	33.246		
BACHELOR OF JOURNALISM		1249183	2023	29.749		
BACHELOR OF JOURNALISM		1249183	2022	33.837		
BACHELOR OF JOURNALISM		1425183	2023	22.449		
BACHELOR OF JOURNALISM		1425183	2022	22.916		
BACHELOR OF SCIENCE (MANAGEMENT OF AGRO-ECOSYSTEM AND ENVIRONMENT)		1093184	2023	15.864		
BACHELOR OF SCIENCE (MANAGEMENT OF AGRO-ECOSYSTEM AND ENVIRONMENT)		1093184	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1229185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1229185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1515185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1515185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1057185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1057185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1073185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1073185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1087185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1087185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1091185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1091185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1093185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1093185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1105185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1105185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1114185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1114185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1118185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1118185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1240185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1240185	2022	17.043		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1249185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1249185	2022	23.773		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1053185	2023	15.864		
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)		1053185	2022	17.043		
BACHELOR OF SCIENCE (ENVIRONMENTAL CONSERVATION AND NATURAL RESOURCES MANAGEMENT)		1093186	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL CONSERVATION AND NATURAL RESOURCES MANAGEMENT)		1093186	2022	17.043		
BACHELOR OF SCIENCE (ENVIRONMENTAL CONSERVATION AND NATURAL RESOURCES MANAGEMENT)		1166186	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL CONSERVATION AND NATURAL RESOURCES MANAGEMENT)		1166186	2022	17.043		
BACHELOR OF SCIENCE (ENVIRONMENTAL CONSERVATION AND NATURAL RESOURCES MANAGEMENT)		1263186	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL CONSERVATION AND NATURAL RESOURCES MANAGEMENT)		1263186	2022	24.003		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1253187	2023	15.864		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1253187	2022	16.974		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1111187	2023	22.511		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1111187	2022	21.53		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1117187	2023	15.864		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1117187	2022	16.974		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1229187	2023	15.864		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1229187	2022	16.974		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1515187	2023	15.864		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1515187	2022	16.974		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1080187	2023	15.864		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1080187	2022	16.974		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1240187	2023	15.864		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1240187	2022	16.974		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1053187	2023	15.864		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1053187	2022	16.974		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1061187	2023	15.864		
BACHELOR OF SCIENCE (AGRI BUSINESS MANAGEMENT)		1061187	2022	16.974		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1082188	2023	29.517		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1082188	2022	27.362		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1111188	2023	28.791		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1111188	2022	29.014		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1253188	2023	29.944		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1253188	2022	29.424		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1077188	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1077188	2022	17.043		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1117188	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1117188	2022	17.043		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1162188	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1162188	2022	17.043		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1246188	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1246188	2022	17.043		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1700188	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH)		1700188	2022	17.043		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1080189	2023	27.86		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1080189	2022	29.074		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1087189	2023	23.579		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1087189	2022	25.762		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1111189	2023	33.99		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1111189	2022	32.725		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1244189	2023	23.556		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1244189	2022	25.318		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1079189	2023	23.135		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1096189	2023	21.375		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1096189	2022	21.444		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1118189	2023	23.016		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1118189	2022	25.201		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1165189	2023	21.375		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1165189	2022	25.041		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1246189	2023	21.375		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1246189	2022	25.352		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1253189	2023	26.656		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1253189	2022	28.243		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1700189	2023	21.375		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1700189	2022	21.444		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1073189	2023	22.86		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1073189	2022	25.574		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1229189	2023	27.266		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1229189	2022	28.744		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1240189	2023	23.523		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1240189	2022	26.819		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1249189	2023	29.685		
BACHELOR OF HUMAN RESOURCE MANAGEMENT		1249189	2022	30.688		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1057190	2023	25.471		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1057190	2022	29.18		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1117190	2023	15.864		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1117190	2022	17.043		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1166190	2023	15.864		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1166190	2022	17.043		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1263190	2023	31.104		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1263190	2022	33.75		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1111190	2023	30.185		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1111190	2022	33.006		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1229190	2023	26.579		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1229190	2022	29.299		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1515190	2022	17.043		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1087190	2023	15.864		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1087190	2022	25.164		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1170190	2023	15.864		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1170190	2022	24.992		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1165190	2023	15.864		
BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS)		1165190	2022	25.478		
BACHELOR OF SCIENCE (FOOD SCIENCE & NUTRITION)		1114191	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & NUTRITION)		1114191	2022	17.043		
BACHELOR OF SCIENCE (FOOD SCIENCE & NUTRITION)		1249191	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & NUTRITION)		1249191	2022	24.544		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1105195	2023	32.603		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1105195	2022	35.522		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1057195	2023	35.782		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1057195	2022	36.066		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1176195	2023	27.967		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1176195	2022	32.967		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1087195	2023	34.532		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1087195	2022	34.984		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1181195	2023	24.733		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1181195	2022	17.043		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1112195	2023	35.428		
BACHELOR OF SCIENCE (BIOMEDICAL SCIENCE AND TECHNOLOGY)		1112195	2022	37.022		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1263194	2023	41.309		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1263194	2022	41.139		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1111194	2023	41.175		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1111194	2022	41		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1253194	2022	39.955		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1600194	2023	33.959		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1600194	2022	36.312		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1229194	2023	39.343		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1229194	2022	39.359		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1082194	2023	38.872		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1082194	2022	38.739		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1246194	2023	38.044		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1246194	2022	37.873		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1087194	2023	38.842		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1087194	2022	38.7		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1166194	2023	36.584		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1166194	2022	37.12		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1181194	2023	30.11		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1181194	2022	28.532		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1240194	2023	38.08		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1240194	2022	38.188		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1244194	2023	30.11		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1249194	2023	40.675		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1249194	2022	40.68		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1279194	2023	37.868		
BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY)		1279194	2022	37.079		
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY)		1082196	2023	26.923		
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY)		1082196	2022	30.087		
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY)		1111196	2023	25.552		
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY)		1111196	2022	30.929		
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY)		1196196	2023	15.864		
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY)		1196196	2022	17.043		
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY)		1249196	2023	32.57		
BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY)		1249196	2022	33.161		
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH)		1111197	2023	29.104		
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH)		1111197	2022	37.241		
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH)		1117197	2023	15.683		
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH)		1117197	2022	15.982		
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH)		1173197	2023	27.909		
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH)		1173197	2022	33.82		
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH)		1249197	2023	37.472		
BACHELOR OF SCIENCE (TELECOMMUNICATION & INFORM. TECH)		1249197	2022	39.652		
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY)		1057198	2023	18.831		
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY)		1057198	2022	19.914		
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY)		1105198	2023	18.831		
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY)		1105198	2022	19.914		
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY)		1087198	2023	18.831		
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY)		1087198	2022	19.914		
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY)		1176198	2023	18.831		
BACHELOR OF ARTS (ECONOMICS & SOCIOLOGY)		1176198	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1079199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1079199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1111199	2023	32.118		
BACHELOR OF ECONOMICS & STATISTICS		1111199	2022	28.213		
BACHELOR OF ECONOMICS & STATISTICS		1170199	2023	23.151		
BACHELOR OF ECONOMICS & STATISTICS		1170199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1480199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1480199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1580199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1580199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1061199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1061199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1087199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1087199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1093199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1093199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1103199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1103199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1166199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1166199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1263199	2023	34.507		
BACHELOR OF ECONOMICS & STATISTICS		1263199	2022	33.223		
BACHELOR OF ECONOMICS & STATISTICS		1279199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1279199	2022	19.914		
BACHELOR OF ECONOMICS & STATISTICS		1425199	2023	18.831		
BACHELOR OF ECONOMICS & STATISTICS		1425199	2022	19.914		
