source_index	institution_code	institution_name	field_name	program_code	course_suffix	name	normalized_name	level	campus	region	duration_years	award	mode	subject_requirements_json
9	1170	MACHAKOS UNIVERSITY	Science (General)	1170109	109	BACHELOR OF SCIENCE (MATHEMATICS)	BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}]}"
10	1263	UNIVERSITY OF NAIROBI	Science (General)	1263109	109	BACHELOR OF SCIENCE (MATHEMATICS)	BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}]}"
11	1480	CATHOLIC UNIVERSITY OF EASTERN AFRICA	Science (General)	1480109	109	BACHELOR OF SCIENCE (MATHEMATICS)	BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}]}"
12	1105	CHUKA UNIVERSITY	Science (General)	1105109	109	BACHELOR OF SCIENCE IN MATHEMATICS	BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}]}"
13	1181	UNIVERSITY OF EASTERN AFRICA, BARATON	Science (General)	1181109	109	BACHELOR OF SCIENCE IN MATHEMATICS	BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT)	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}]}"
14	1240	MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY	Science (General)	1240109	109	BACHELOR OF SCIENCE IN MATHEMATICS	BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}]}"
15	1460	KIRIRI WOMENS UNIVERSITY OF SCIENCE AND TECHNOLOGY	Science (General)	1460109	109	BACHELOR OF SCIENCE IN MATHEMATICS	BACHELOR OF SCIENCE (MATHEMATICAL SCIENCES, WITH IT)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}]}"
1	1166	SOUTH EASTERN KENYA UNIVERSITY	Earth Sciences	1166110	110	BACHELOR OF SCIENCE (METEOROLOGY)	BACHELOR OF SCIENCE (METEOROLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}]}"
2	1263	UNIVERSITY OF NAIROBI	Earth Sciences	1263110	110	BACHELOR OF SCIENCE (METEOROLOGY)	BACHELOR OF SCIENCE (METEOROLOGY)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}]}"
1	1082	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	Life Sciences	1082111	111	BACHELOR OF SCIENCE (BIOLOGY)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Western				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
2	1093	UNIVERSITY OF EMBU	Life Sciences	1093111	111	BACHELOR OF SCIENCE (BIOLOGY)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
3	1108	KIBABII UNIVERSITY	Life Sciences	1108111	111	BACHELOR OF SCIENCE (BIOLOGY)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Western				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
4	1111	KENYATTA UNIVERSITY	Life Sciences	1111111	111	BACHELOR OF SCIENCE (BIOLOGY)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
5	1166	SOUTH EASTERN KENYA UNIVERSITY	Life Sciences	1166111	111	BACHELOR OF SCIENCE (BIOLOGY)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
6	1263	UNIVERSITY OF NAIROBI	Life Sciences	1263111	111	BACHELOR OF SCIENCE (BIOLOGY)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
7	1470	KAIMOSI FRIENDS UNIVERSITY	Life Sciences	1470111	111	BACHELOR OF SCIENCE (BIOLOGY)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Western				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
8	3890	KOITALEEL SAMOEI UNIVERSITY COLLEGE	Life Sciences	3890111	111	BACHELOR OF SCIENCE (BIOLOGY)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
9	1105	CHUKA UNIVERSITY	Life Sciences	1105111	111	BACHELOR OF SCIENCE IN BIOLOGY	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
10	1170	MACHAKOS UNIVERSITY	Life Sciences	1170111	111	BACHELOR OF SCIENCE IN BIOLOGY	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
11	1181	UNIVERSITY OF EASTERN AFRICA, BARATON	Life Sciences	1181111	111	BACHELOR OF SCIENCE IN BIOLOGY	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
12	1480	CATHOLIC UNIVERSITY OF EASTERN AFRICA	Life Sciences	1480111	111	BACHELOR OF SCIENCE IN BIOLOGY	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
13	1087	KISII UNIVERSITY	Life Sciences	1087111	111	BACHELOR OF SCIENCE IN BIOLOGY ( BOTANY OR ZOOLOGY OPTION)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
14	1053	JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY	Life Sciences	1053111	111	BACHELOR OF SCIENCE(BIOLOGICAL SCIENCES)	BACHELOR OF SCIENCE (BIOLOGY)	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1176	LAIKIPIA UNIVERSITY	Life Sciences	1176112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
2	1057	EGERTON UNIVERSITY	Life Sciences	1057112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
3	1073	RONGO UNIVERSITY	Life Sciences	1073112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
4	1077	KENYA METHODIST UNIVERSITY	Life Sciences	1077112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
5	1082	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	Life Sciences	1082112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Western				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
6	1087	KISII UNIVERSITY	Life Sciences	1087112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
7	1093	UNIVERSITY OF EMBU	Life Sciences	1093112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
8	1105	CHUKA UNIVERSITY	Life Sciences	1105112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
9	1111	KENYATTA UNIVERSITY	Life Sciences	1111112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
10	1112	TECHNICAL UNIVERSITY OF KENYA	Life Sciences	1112112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
11	1117	PWANI UNIVERSITY	Life Sciences	1117112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Coast				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
12	1118	UNIVERSITY OF KABIANGA	Life Sciences	1118112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
13	1253	MOI UNIVERSITY	Life Sciences	1253112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
14	1263	UNIVERSITY OF NAIROBI	Life Sciences	1263112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
15	1063	TECHNICAL UNIVERSITY OF MOMBASA	Life Sciences	1063112	112	BACHELOR OF SCIENCE IN BIOCHEMISTRY	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Coast				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
16	1114	UNIVERSITY OF ELDORET	Life Sciences	1114112	112	BACHELOR OF SCIENCE IN BIOCHEMISTRY	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
17	1240	MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY	Life Sciences	1240112	112	BACHELOR OF SCIENCE IN BIOCHEMISTRY	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
18	1229	MASENO UNIVERSITY	Life Sciences	1229112	112	BACHELOR OF SCIENCE (BIOCHEMISTRY, WITH IT)	BACHELOR OF SCIENCE (BIOCHEMISTRY	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1166	SOUTH EASTERN KENYA UNIVERSITY	Earth Sciences	1166113	113	BACHELOR OF SCIENCE (GEOLOGY)	BACHELOR OF SCIENCE (GEOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}]}"
2	1263	UNIVERSITY OF NAIROBI	Earth Sciences	1263113	113	BACHELOR OF SCIENCE (GEOLOGY)	BACHELOR OF SCIENCE (GEOLOGY)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}]}"
3	1173	DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY	Earth Sciences	1173113	113	BACHELOR OF SCIENCE IN GEOLOGY	BACHELOR OF SCIENCE (GEOLOGY)	bachelor		Central				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}]}"
1	1111	KENYATTA UNIVERSITY	Business & Management	1111114	114	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
2	1087	KISII UNIVERSITY	Business & Management	1087114	114	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY)	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
3	1093	UNIVERSITY OF EMBU	Business & Management	1093114	114	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY)	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
4	1246	MURANG'A UNIVERSITY OF TECHNOLOGY	Business & Management	1246114	114	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY)	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Central				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
5	1263	UNIVERSITY OF NAIROBI	Business & Management	1263114	114	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY)	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
6	1079	KIRINYAGA UNIVERSITY	Business & Management	1079114	114	BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Central				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
7	1091	TAITA TAVETA UNIVERSITY	Business & Management	1091114	114	BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Coast				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
8	1164	MULTIMEDIA UNIVERSITY OF KENYA	Business & Management	1164114	114	BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
9	1170	MACHAKOS UNIVERSITY	Business & Management	1170114	114	BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
10	1249	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	Business & Management	1249114	114	BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Central				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
11	1114	UNIVERSITY OF ELDORET	Business & Management	1114114	114	BACHELOR OF SCIENCE IN ANALYTICAL CHEMISTRY WITH COMPUTING	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
12	1229	MASENO UNIVERSITY	Business & Management	1229114	114	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY, WITH IT)	BACHELOR OF SCIENCE (ANALYTICAL CHEMISTRY WITH MANAGEMENT)	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
1	1176	LAIKIPIA UNIVERSITY	Computing & IT	1176115	115	BACHELOR OF SCIENCE (COMPUTER SCIENCE	BACHELOR OF SCIENCE (COMPUTER SCIENCE	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
2	1246	MURANG'A UNIVERSITY OF TECHNOLOGY	Computing & IT	1246115	115	BACHELOR OF SCIENCE (COMPUTER SCIENCE	BACHELOR OF SCIENCE (COMPUTER SCIENCE	bachelor		Central				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
3	1515	TOM MBOYA UNIVERSITY	Computing & IT	1515115	115	BACHELOR OF SCIENCE (COMPUTER SCIENCE	BACHELOR OF SCIENCE (COMPUTER SCIENCE	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
4	1057	EGERTON UNIVERSITY	Computing & IT	1057115	115	BACHELOR OF SCIENCE (COMPUTER SCIENCE)	BACHELOR OF SCIENCE (COMPUTER SCIENCE	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
